subject,combo,condition,window_number,F1,F3,C3,P3,O1,F7,T3,T5,Fz,Cz,Pz,Oz,T6,T4,F8,O2,P4,C4,F4,F2,OPTO
30_01,c1,oc,1626,0.9587330249491306,0.9014186663015814,0.9058900062487923,0.9038850287050006,0.96994840028918,0.9498751266582568,0.9634864739900649,0.9492616881448438,0.8746962898612199,0.9598977353668017,0.9595203886637906,0.9211585225771882,0.9752825601099863,0.9691780228538331,0.9722941993165541,0.9413292403900931,0.9351085982596881,0.9612524547259949,0.9452571529953429,0.9867818317797498,0.7458742777429377
30_01,c1,oc,1691,0.962722116507453,0.9053589814824987,0.9043591717994044,0.9014764812762552,0.970485509443065,0.9520471560266439,0.959655634201973,0.9450596467599167,0.8852253475834497,0.9586222374761839,0.9591365883311858,0.9229531707287636,0.9780030572923949,0.9766915678449147,0.9715062615470763,0.9484154609205248,0.9416772659770346,0.9658604098729816,0.9425369400601937,0.987288724959801,0.7228457065141808
30_01,c1,oc,1756,0.9684155698796172,0.912822352621136,0.9128739514918878,0.9049128840304635,0.971262242635928,0.9536866849990263,0.9649232167464682,0.947107517071908,0.8882136172464987,0.9631328479469664,0.9651129714818347,0.9219278247430166,0.9786358543611302,0.9814374652655861,0.9772460519880104,0.9469362505218983,0.946486243024944,0.9714423306401533,0.9482283005319331,0.9862191045246511,0.7041930771730766
30_01,c1,oc,1821,0.9667972672490276,0.9176651683420536,0.9213548441501564,0.9084084657646931,0.9709369228747593,0.9574259346689548,0.9685788870516681,0.9486262242614139,0.8947336932171294,0.9650949511663226,0.9675783107639918,0.9268089224007706,0.9766469803599938,0.9853958676811093,0.9827068325078252,0.9509811188244642,0.9508807474518799,0.9775084168572077,0.9477734547506329,0.9889243452485507,0.7042892654900352
30_01,c1,oc,1886,0.96415887417095,0.9095503392264677,0.9218337361686125,0.9187614600834952,0.9691308520744696,0.9557147070083435,0.9714166666396272,0.9541068025351996,0.8934763878099097,0.9710456025355525,0.9751147870767167,0.9235419299153479,0.9794256083212062,0.9852957734480483,0.9849796563035518,0.9541529191243433,0.9526827404795792,0.9793683946699014,0.9494352448028172,0.9902174890782717,0.6999331215470651
30_01,c1,oc,1951,0.9633275167859819,0.918849187385777,0.9346691283589758,0.9243425921649298,0.9680204804260402,0.9588765669286331,0.9782589850152684,0.9537212861297976,0.8994164961972747,0.9765100642045518,0.9779505661451714,0.9359890217742378,0.9835253878654484,0.9886392390998574,0.9866943546246593,0.9569231746454536,0.9539110746009236,0.9797556657661647,0.9511472454630544,0.9900355244410713,0.7123441740324801
30_01,c1,oc,2016,0.9620225476924261,0.9123162965292867,0.9349868742883999,0.9329184816174915,0.9653696867733609,0.9519670105629844,0.9806447944858564,0.9557781540128809,0.8925020773289859,0.9804254617278193,0.9762840556806328,0.9417347550078102,0.9819750999359741,0.9878594758714314,0.9859518782068867,0.9619022115090012,0.9580994390051303,0.9754292983152767,0.9473137868755599,0.9890628141091612,0.7066886139867674
30_01,c1,oc,2081,0.9543790598490427,0.9172717661664112,0.9338686272452846,0.9286364909311989,0.9657147705578412,0.942384519104435,0.9749575952894256,0.9534005000829765,0.8940673183836627,0.9776031108776781,0.9755896523179941,0.9444588498256624,0.9798127314138657,0.985839869620434,0.9851936509458991,0.960757924638956,0.9589508019925819,0.9770090083668059,0.9491726186634982,0.9894924245804191,0.7261002956701285
30_01,c1,oc,2146,0.9492450227663592,0.9187485557393651,0.9327541758695257,0.9292209239212259,0.9668016768114971,0.9391089427454427,0.9739837871546789,0.9559061622963223,0.900523818433553,0.9793964064797499,0.9702931747344171,0.9452338677313236,0.9771035213763359,0.9827627260145081,0.9826270867117869,0.9557524959234114,0.9527680891326957,0.9721542827891335,0.947090169952335,0.9887373991495663,0.7320025868148458
30_01,c1,oc,2211,0.9480978777708172,0.9221417103169107,0.9321370708212935,0.9228037555603427,0.9671765982564722,0.9445342434019445,0.9696460098279082,0.9616406093444401,0.9038769147132921,0.9765927120814226,0.9665840173958701,0.9533682883240377,0.9693762443610946,0.9843396367522336,0.9846614051653746,0.9521283599106775,0.9486529689443495,0.971878100658399,0.959141904822983,0.9902743260421577,0.7314485237919571
30_01,c1,oc,2276,0.9543327119137538,0.9123739389786044,0.9332193516543243,0.9212878451917372,0.9687308270362551,0.9466848302793919,0.9706847956185414,0.9635443767067741,0.9042360878047504,0.976298016090658,0.9639412653179746,0.953062955066071,0.9640650962073968,0.9857010765262707,0.9870939325194549,0.9466106648604785,0.9444696496533561,0.9699287023103934,0.9615512625837734,0.9918286570072419,0.7419480104891358
30_01,c1,oc,2341,0.9517364115068067,0.9043821729041155,0.9340957043899111,0.920335244056482,0.9697182808137249,0.9480180786329724,0.9735989520489987,0.9654569749798365,0.8993734123688425,0.9786147893460693,0.9628080343698379,0.9521633797665252,0.9647992215704635,0.9851699005823586,0.9867509407830961,0.9459842829809741,0.9382340479674762,0.970619615439419,0.9655150339913472,0.9889463676105158,0.7638573790968367
30_01,c1,oc,2406,0.9504327978560004,0.901146681925169,0.9296841471642914,0.9201669218161965,0.9713261710764818,0.9489691513232048,0.9707944438394793,0.9637674531189252,0.898848564453385,0.9770188941570773,0.9641105900653648,0.9607794793420944,0.9697808034541916,0.9849435421344356,0.9868259349922476,0.952584691836454,0.940726029621586,0.9705478593819616,0.9672833047878788,0.9897536583909067,0.7679604090894155
30_01,c1,oc,2471,0.9566604071751259,0.9050265061480057,0.9317427567072558,0.9241229997840276,0.9711772346230602,0.9544372043930032,0.9709257917131093,0.9601723297626747,0.904262118667635,0.9790132210377039,0.9695090305019468,0.964008432603896,0.9745726444403869,0.9833122398632099,0.9866111132599525,0.9602512073435582,0.9474648294066244,0.9699440548592401,0.9717293241839267,0.987803431672587,0.7609281319527778
30_01,c1,oc,2536,0.9602175022715788,0.9148418667775071,0.9299333228146109,0.9220854008529296,0.9692544954127753,0.956144923460606,0.9681672316377262,0.952312356999821,0.9096762708593737,0.9760014451418133,0.9662571072816305,0.9632948698311723,0.9723569151671133,0.9830711891674629,0.9881266996824142,0.9573063702684329,0.9435670924558472,0.9701302031382515,0.9731236373243938,0.9889679030859506,0.7622722302270823
30_01,c1,oc,2601,0.9627755075810795,0.9081100428394463,0.9213870294127775,0.9201557397142175,0.9660663321158961,0.9553520647195718,0.9606481523920991,0.9469780667321197,0.908220465316392,0.9739724114126813,0.9661491589766851,0.9530383644838892,0.9689706003178916,0.9852639040516823,0.9868253927896763,0.9492921539729126,0.9421288247833918,0.9714099794715869,0.9729761177785611,0.988237238364956,0.7553185707227068
30_01,c1,oc,2666,0.9609169983466522,0.9153366971395187,0.9248763823805007,0.9164412476346815,0.96551566190576,0.9610369140388885,0.961955588516417,0.9497120978924445,0.9183048657764895,0.9771780250288419,0.9697817130009397,0.9609424407205488,0.9737246556323376,0.9878263470287921,0.9851117872729146,0.9449345628471556,0.9337663361329833,0.9734130405838718,0.9744365885478057,0.9886666777258378,0.7644065570920509
30_01,c1,oc,2731,0.9623677595636916,0.9186230517516055,0.9308235555798647,0.925084367105609,0.965215445227113,0.9665556894842305,0.969723866443926,0.9485201447812786,0.9167677137245471,0.9758431677766842,0.9673721114039943,0.9650697421536936,0.9755631254249217,0.9878116595376517,0.9871736618884162,0.947233892769616,0.9314434420343287,0.9699988498584865,0.9736463207575394,0.988763402879613,0.7549594833499581
30_01,c1,oc,2796,0.9640757560016918,0.913624782823276,0.9330916871094823,0.9265285740216391,0.9682092330326566,0.971396455420448,0.9745851818615078,0.935712570663693,0.9138636658921683,0.9723505796816518,0.9696144578100164,0.96390510619602,0.9801172379724652,0.98868340197809,0.9891602293369304,0.9531829066453654,0.9360329512798846,0.9732032428386516,0.9772155061980331,0.98572875490908,0.7568423116360233
30_01,c1,oc,2861,0.9626167233371943,0.9118754743369255,0.9286071452041809,0.9257571506406735,0.970259425294057,0.9671244065107719,0.9726517071064639,0.9379260106823271,0.9100653641517005,0.975429282824831,0.9726274178949335,0.9610755956551552,0.9855947666363705,0.98986506532645,0.9878036292533988,0.9611045806479643,0.9339701647131541,0.9731071317566288,0.9709557748972626,0.9855541221983993,0.753799399101542
30_01,c1,oc,2926,0.9565043472732924,0.9155085309080747,0.9226864806600342,0.9163639999767047,0.9659133402736397,0.963878128849585,0.9735189177599973,0.9331263494593387,0.902944508260653,0.9786127166377934,0.9756296636539309,0.9620427763644211,0.9878809811072408,0.991282035223641,0.988700572087977,0.9654943077497921,0.9436751081021993,0.9742543320749865,0.971687695065558,0.9835319898805662,0.7521076058602989
30_01,c1,oc,2991,0.9603725069360307,0.9181007049068508,0.92166836588128,0.9145516751355703,0.9616215671224424,0.9630488933192664,0.9730548729071713,0.9307325158675542,0.8965657144735788,0.9777318442442103,0.9741822467907993,0.9611684359685164,0.9847360761374575,0.9915153737753579,0.985298444868342,0.9584928215915968,0.9461887088744191,0.9683236924180513,0.9696451293823523,0.9840349273983401,0.7315685669806493
30_01,c1,oc,3056,0.9603460785865907,0.9128074132550766,0.9214669644205862,0.9129859131788702,0.9608388404324799,0.9559750744359583,0.9666337316180624,0.9313857534484472,0.8951479017158754,0.9750210010681647,0.9742847389089355,0.9547901899070277,0.983923072958271,0.9897214762569192,0.9888813502918944,0.9554914456333792,0.9415058457665487,0.966290968325818,0.9679163366970608,0.9851721803982055,0.7371734655899546
30_01,c1,oc,3121,0.9547896672228156,0.9034244367708101,0.9112876723827419,0.9076943364535054,0.9633336992898371,0.9499348220932864,0.9653126011056455,0.9288089260063461,0.8833488708701491,0.9727872685750073,0.9751088125306323,0.9573405847035501,0.9838833995075328,0.9875731149412456,0.9899955992352705,0.955381766543455,0.9299657177581103,0.962803302429567,0.964796775800163,0.9860989917980587,0.7463482788628443
30_01,c1,oc,3186,0.9585565448447909,0.8995656236172576,0.9142698224257088,0.9061693977843386,0.9634692404542079,0.9514649634472236,0.9657866651851736,0.9308320433663634,0.8864318715466224,0.9726119144681358,0.9758493882223678,0.9636246731710276,0.9864956208759106,0.9900052991510232,0.9914994282586059,0.9575138524934359,0.9347443100329559,0.9667120467150672,0.9678305015292017,0.9855701959431037,0.747407074679858
30_01,c1,oc,3251,0.9597044660001691,0.901006721107772,0.9239466747634227,0.912858709258242,0.9625461501562257,0.9544633124548059,0.9622512186783971,0.9348147318051804,0.892830250346428,0.9698408261247866,0.9731087267861901,0.9670708905255863,0.987429034094943,0.9872687762342738,0.9919649922376985,0.9595019285248618,0.9359459077889649,0.9618109910668884,0.966376011372165,0.9833691607507338,0.7439353972628888
30_01,c1,oc,3316,0.9534172490849501,0.8981293008463318,0.9186890772315132,0.911581667761131,0.9576035049289833,0.9438231355274409,0.9546049410880346,0.9251708038818558,0.8900212971910568,0.96579385152314,0.9728027485462738,0.9594565821452082,0.9871183092305436,0.9848854682732047,0.9934937771315436,0.9650432172375539,0.9424139364019993,0.9552634824777023,0.9649138302592228,0.9834381681830007,0.7357398987190322
30_01,c1,oc,3381,0.9517100668133665,0.8897113929994159,0.9168997144914893,0.9118484691184315,0.957442033302501,0.9379932684339691,0.948490892462543,0.9187142314480253,0.8914077027060524,0.9660010662255683,0.971356669768996,0.9600092924101493,0.9862507171901177,0.9820090582432418,0.9931262698110106,0.9659015466395857,0.9441536280366822,0.959006384266735,0.96648805369437,0.983348358910499,0.7283255895145222
30_01,c1,oc,3446,0.950430131543346,0.8846659205642886,0.9152893509379307,0.9103760874729855,0.9524993406413146,0.9340207765233969,0.9485096824276054,0.9275773377550325,0.8837919899190412,0.9656628973235483,0.9717178699721507,0.960120170824326,0.9877736494291894,0.9807669099944183,0.9915556297850778,0.9605677557832201,0.9465827482694419,0.962650192277395,0.9635797512676336,0.9867684936357005,0.7386752705198549
30_01,c1,oc,3511,0.9515722999704866,0.8887075445986474,0.9220306802831825,0.9121553036989842,0.9444782810589296,0.9318938851811577,0.9494033892671468,0.9219518509729179,0.8755518974127977,0.9622464921816977,0.9694259167390047,0.9571819822619179,0.9848742307516776,0.9822877167160614,0.9880045613495263,0.9542657874716988,0.9472709949556257,0.9602906413320108,0.9701962931394864,0.9846172290155242,0.7401847244672657
30_01,c1,oc,3576,0.9572617767362922,0.8938580615414132,0.9270450790827841,0.9238581202727502,0.9446731816210668,0.9360071069428092,0.9533049743718298,0.9304817014533378,0.8866794581014739,0.961680999567477,0.9698220027969663,0.9573850375668275,0.9872011830835162,0.9814393202415753,0.9860382802162556,0.9535264868631744,0.9413632536406498,0.9607043385339155,0.968972337584652,0.9843688201123636,0.7514592161685211
30_01,c1,oc,3641,0.9585949243313829,0.894521636222399,0.9290239218009168,0.9339983163154719,0.9448698697218058,0.9416173797301002,0.9521025523745754,0.9383170548508583,0.8969222718628854,0.964162086021811,0.9765684188463245,0.9603788201174523,0.9909113971993349,0.9835096577115002,0.9848234945758771,0.9620583862717017,0.9495155123442727,0.9688455291793518,0.9711041568855686,0.9875014506581415,0.7578004719590958
30_01,c1,oc,3706,0.9613143460158213,0.8891102107067715,0.9304894696234874,0.9412293221841717,0.945869669269164,0.9431243233789275,0.9576865034440838,0.9406471969441282,0.8985384113852074,0.9711672050867964,0.9809208119828933,0.9619643971318012,0.9904185100690345,0.984459557081623,0.984231220807372,0.9628269660478666,0.956134942896023,0.9725070611662733,0.9714309271607268,0.9878223833395587,0.754417634113869
30_01,c1,oc,3771,0.9634720276817085,0.8964543755935436,0.9344235463275818,0.9407283833631671,0.9425794604766718,0.9431529136823193,0.9588748887399119,0.9469476394060028,0.9074685377399484,0.9728494067409668,0.9802276238541145,0.9603007353307427,0.9883048005628131,0.9859635727592047,0.9818857018733923,0.9572529515862804,0.959735664636015,0.9727457950029764,0.9710834066478472,0.989711619580242,0.7516754368224707
30_01,c1,oc,3836,0.9576751626341686,0.8939817437918595,0.9332198154838718,0.9387212886782687,0.9415131621475882,0.9391382305404793,0.9567638306588799,0.9392503856056672,0.9050425958610245,0.9721613622070372,0.9745143803039822,0.9503172208448372,0.9846249969447834,0.9848140077604759,0.9820709445467565,0.9559017748984525,0.9565865135264037,0.9700679318846478,0.9681151664033653,0.989427774031949,0.7539964905086011
30_01,c1,oc,3901,0.9552515455464518,0.8927035464178125,0.9235469244017326,0.9267164271231213,0.9441569301617099,0.9312353337390877,0.958052308948203,0.9356390805484974,0.8976781284576572,0.9734426256089069,0.9724713036662416,0.9494834016964551,0.9796813075191616,0.9863001961308911,0.9840441064029911,0.9482962550770399,0.9545664219221061,0.971959547425663,0.962170243675222,0.9908660357036718,0.7544635089056538
30_01,c1,oc,3966,0.9571926535769141,0.8904691669894522,0.9263314797134347,0.9253623178917535,0.9409966957453114,0.9334205513978195,0.9594280976658134,0.9377266900761455,0.8978448073240212,0.9747342835654825,0.9719294496334215,0.9518709376057223,0.9779785675147941,0.987769597733383,0.9851284398030993,0.9395774629472954,0.9511316251476046,0.9746918247147596,0.9601433385734902,0.9880382425489126,0.7487199683776052
30_01,c1,oc,4031,0.9567076326117987,0.88928425203063,0.9273172289971106,0.928415490132852,0.9432958412328218,0.9396469306624774,0.9607380425199146,0.9465587724050586,0.891227740346039,0.9770677801481584,0.9767959512333386,0.9487017017325172,0.977602238396491,0.987718290643797,0.9882289506994043,0.944513214804039,0.9508259144307047,0.9721824456587325,0.9611675431001793,0.9892249226269147,0.757216781917189
30_01,c1,oc,4096,0.9527843319311216,0.8941456560041089,0.9242226873006367,0.9238970967957632,0.9369110715126383,0.9396216123552332,0.9560949971327857,0.9439758099472133,0.8955983004629916,0.979008682334246,0.970226177800804,0.9463879065869872,0.9763352338523114,0.9892899267925785,0.989376111891886,0.9505923981460684,0.9498647236462485,0.9701911039450187,0.9624289730845543,0.9880162253299284,0.7493930463656201
30_01,c1,oc,4161,0.9559734259741027,0.8952213711184162,0.924378892521177,0.9224131625805247,0.9412249511619385,0.9395234704372378,0.9584180000887887,0.9477169565150054,0.8992961597148688,0.978609156949859,0.9707078320370754,0.9397717013288851,0.9745599551792473,0.9879664296738824,0.9910838699583076,0.9455731077561278,0.9510399013618566,0.9659601974076681,0.9636130941518116,0.9891822420400903,0.7292553556405624
30_01,c1,oc,4226,0.9524934658021851,0.8857760869108109,0.9155440594970073,0.9098349372575595,0.94356615824423,0.9393739913693397,0.9555980992286645,0.9468559447916797,0.8964161479945443,0.9744550135374049,0.9622819319055529,0.9328449697245014,0.966918480450765,0.9845036850798187,0.989463719029007,0.9414700153708794,0.948066269424932,0.9607909131231159,0.9610148313968606,0.9884438315049935,0.7214400743515574
30_01,c1,oc,4291,0.9475794077993153,0.8884904653712762,0.9172965578218346,0.9022355168991767,0.9508811496411711,0.9399747386118645,0.9547555705392844,0.9480597770247416,0.898792306611577,0.9723756231140758,0.9605501355329349,0.9349162599871984,0.9580213567969338,0.9823295828338005,0.9901321040841453,0.93330353238385,0.9379886609359032,0.9553714464333124,0.9580748583248831,0.988727873756261,0.7183224534978885
30_01,c1,oc,4356,0.9502971106906202,0.8958812640528427,0.9179881684565405,0.9056497505117993,0.9554588993739975,0.9430772068050193,0.9541746118864978,0.9486692680913801,0.9080452313139854,0.9711032258535239,0.9603806324682022,0.9224596506895801,0.9565685254337369,0.9832116047748399,0.9909022081258594,0.9364538754287558,0.9361860975247286,0.9576385853180475,0.9614349830228485,0.9883987273430824,0.7196078865904629
30_01,c1,oc,4421,0.9541305415988189,0.8978413376516068,0.9195575219480215,0.9112748124894056,0.9579717081209185,0.9543238587075786,0.9591989690160851,0.9498158816360096,0.9113775731352306,0.9727761034047234,0.9624443626039377,0.9190366029183499,0.9644781951354969,0.9859087638390456,0.9929105516896766,0.9375038951572755,0.9338038560112958,0.9545399523283644,0.9628036457328192,0.9866326008979726,0.7093056779828035
